damage,uid,file,area
no-damage/un-classified,2a76c4f7-a832-490c-8478-08df51b8dc53,data/train/classification_images/2a76c4f7-a832-490c-8478-08df51b8dc53.png,3408
no-damage/un-classified,5ae0bfb2-d0bd-426d-b7d6-0b93d377466c,data/train/classification_images/5ae0bfb2-d0bd-426d-b7d6-0b93d377466c.png,21294
no-damage/un-classified,8f1e6d1f-421a-4e57-b1d8-98671dc62b74,data/train/classification_images/8f1e6d1f-421a-4e57-b1d8-98671dc62b74.png,47897
no-damage/un-classified,a2aa69fb-a6d9-4a9f-99cb-81469646959e,data/train/classification_images/a2aa69fb-a6d9-4a9f-99cb-81469646959e.png,3172
no-damage/un-classified,0d187a0d-398b-4339-a54a-27695ffdfee3,data/train/classification_images/0d187a0d-398b-4339-a54a-27695ffdfee3.png,2134
no-damage/un-classified,ee4589d4-975f-489e-82dc-9702d816e4bb,data/train/classification_images/ee4589d4-975f-489e-82dc-9702d816e4bb.png,20400
no-damage/un-classified,82d48589-ecfd-4a17-a6c7-10939103182c,data/train/classification_images/82d48589-ecfd-4a17-a6c7-10939103182c.png,4928
no-damage/un-classified,8c0f4ca8-1606-4307-bb46-98389125fcca,data/train/classification_images/8c0f4ca8-1606-4307-bb46-98389125fcca.png,12126
no-damage/un-classified,cdf6539a-f62e-45d0-9ee2-1152ced65072,data/train/classification_images/cdf6539a-f62e-45d0-9ee2-1152ced65072.png,4455
no-damage/un-classified,68a75178-c5a6-42cb-ae3a-69e98b6b6515,data/train/classification_images/68a75178-c5a6-42cb-ae3a-69e98b6b6515.png,53044
no-damage/un-classified,10eeab02-6875-4f91-8968-fe20ca37a9fe,data/train/classification_images/10eeab02-6875-4f91-8968-fe20ca37a9fe.png,8827
no-damage/un-classified,09dc762f-c255-4a56-8d35-4024d2e233c3,data/train/classification_images/09dc762f-c255-4a56-8d35-4024d2e233c3.png,4524
no-damage/un-classified,20730002-0e25-4da2-96c6-016a0f8aa54b,data/train/classification_images/20730002-0e25-4da2-96c6-016a0f8aa54b.png,24624
no-damage/un-classified,4d70ddc9-7874-497e-9d4c-5d0897f3b11f,data/train/classification_images/4d70ddc9-7874-497e-9d4c-5d0897f3b11f.png,10530
no-damage/un-classified,f0e4c4fd-cd1e-4d9d-8d80-35ddb3cc47d5,data/train/classification_images/f0e4c4fd-cd1e-4d9d-8d80-35ddb3cc47d5.png,9700
no-damage/un-classified,36b44176-3731-4c77-a815-caeb118b797f,data/train/classification_images/36b44176-3731-4c77-a815-caeb118b797f.png,3536
no-damage/un-classified,42cb66f4-c3cc-4a78-a1c7-4925f3ff8a06,data/train/classification_images/42cb66f4-c3cc-4a78-a1c7-4925f3ff8a06.png,12922
no-damage/un-classified,33cb0f90-0e97-43b7-abec-0af763c13ad7,data/train/classification_images/33cb0f90-0e97-43b7-abec-0af763c13ad7.png,18645
no-damage/un-classified,707c3c06-2351-4e76-b46d-08a7d3e47371,data/train/classification_images/707c3c06-2351-4e76-b46d-08a7d3e47371.png,20412
no-damage/un-classified,58f44e88-1498-40a1-a779-b8a61799806c,data/train/classification_images/58f44e88-1498-40a1-a779-b8a61799806c.png,8148
no-damage/un-classified,f251199b-987d-4463-9766-447461d6ed96,data/train/classification_images/f251199b-987d-4463-9766-447461d6ed96.png,2318
no-damage/un-classified,a641cde5-2d74-427c-a238-16b4538257b6,data/train/classification_images/a641cde5-2d74-427c-a238-16b4538257b6.png,13156
no-damage/un-classified,cc5aa66c-71de-4ffd-96ab-e0f35cb3b836,data/train/classification_images/cc5aa66c-71de-4ffd-96ab-e0f35cb3b836.png,35490
no-damage/un-classified,7323553f-c7b6-4c17-a2bf-345523a6f7a5,data/train/classification_images/7323553f-c7b6-4c17-a2bf-345523a6f7a5.png,21754
no-damage/un-classified,564b0633-12ee-42b6-a00f-581d437ac4be,data/train/classification_images/564b0633-12ee-42b6-a00f-581d437ac4be.png,8652
no-damage/un-classified,2dff8f02-fc59-4bba-b2f8-3ef727cb7e8c,data/train/classification_images/2dff8f02-fc59-4bba-b2f8-3ef727cb7e8c.png,16472
no-damage/un-classified,e1cfed49-3b85-4e52-bb29-bbeaa599fcc3,data/train/classification_images/e1cfed49-3b85-4e52-bb29-bbeaa599fcc3.png,18725
no-damage/un-classified,95285833-02bc-4b30-8a97-66b8e89bf741,data/train/classification_images/95285833-02bc-4b30-8a97-66b8e89bf741.png,286
no-damage/un-classified,acb4b9d6-bf55-49a4-84ff-7a7ca1907e8a,data/train/classification_images/acb4b9d6-bf55-49a4-84ff-7a7ca1907e8a.png,2048
no-damage/un-classified,3d810849-6d7d-4a2d-a2f0-4a56ad586249,data/train/classification_images/3d810849-6d7d-4a2d-a2f0-4a56ad586249.png,418
no-damage/un-classified,2b012208-4a0a-4243-9e1b-a96eb333ac7c,data/train/classification_images/2b012208-4a0a-4243-9e1b-a96eb333ac7c.png,4277
no-damage/un-classified,ccbf673f-421f-4adf-8f99-0aad42d590cf,data/train/classification_images/ccbf673f-421f-4adf-8f99-0aad42d590cf.png,15132
no-damage/un-classified,077cbcdd-8450-4657-95ab-05887d480308,data/train/classification_images/077cbcdd-8450-4657-95ab-05887d480308.png,11583
no-damage/un-classified,ee339475-c2ac-42bc-986e-795b3ef21f6f,data/train/classification_images/ee339475-c2ac-42bc-986e-795b3ef21f6f.png,793
no-damage/un-classified,28be6271-90ba-48e5-a344-b13adb51b42c,data/train/classification_images/28be6271-90ba-48e5-a344-b13adb51b42c.png,11070
no-damage/un-classified,a926c5f3-31f7-42f1-8c1c-3bc33bb252c7,data/train/classification_images/a926c5f3-31f7-42f1-8c1c-3bc33bb252c7.png,5044
no-damage/un-classified,42b82bc7-98f0-4d02-bf72-68ecf78580c1,data/train/classification_images/42b82bc7-98f0-4d02-bf72-68ecf78580c1.png,6660
no-damage/un-classified,0ab9a8c0-39ef-4a45-82f6-64511946595e,data/train/classification_images/0ab9a8c0-39ef-4a45-82f6-64511946595e.png,1764
no-damage/un-classified,54b014f0-e6aa-40aa-bd1c-b0055fc48df1,data/train/classification_images/54b014f0-e6aa-40aa-bd1c-b0055fc48df1.png,10670
no-damage/un-classified,a7685db8-dd6c-492a-80af-c3cb80394c54,data/train/classification_images/a7685db8-dd6c-492a-80af-c3cb80394c54.png,1596
no-damage/un-classified,27b9ccad-1983-4fd6-9de2-3fdb6975f7b7,data/train/classification_images/27b9ccad-1983-4fd6-9de2-3fdb6975f7b7.png,2142
no-damage/un-classified,fcde465c-0d78-43cb-871f-1daaf604127d,data/train/classification_images/fcde465c-0d78-43cb-871f-1daaf604127d.png,19760
no-damage/un-classified,d52e5831-5b77-448b-a851-0433736e53fa,data/train/classification_images/d52e5831-5b77-448b-a851-0433736e53fa.png,5760
no-damage/un-classified,06f07a8f-7b14-4074-b0a1-c82c76f79a2d,data/train/classification_images/06f07a8f-7b14-4074-b0a1-c82c76f79a2d.png,2475
no-damage/un-classified,1585295f-ddb6-40c6-bf6d-30ede460c334,data/train/classification_images/1585295f-ddb6-40c6-bf6d-30ede460c334.png,15290
no-damage/un-classified,c3e2bd00-e923-4d7c-9d70-b883caa18be1,data/train/classification_images/c3e2bd00-e923-4d7c-9d70-b883caa18be1.png,17670
no-damage/un-classified,4418b60f-457f-4d60-a483-ab75ff796b53,data/train/classification_images/4418b60f-457f-4d60-a483-ab75ff796b53.png,2584
no-damage/un-classified,737678a2-2fd7-4c87-a11e-cedcdb99540d,data/train/classification_images/737678a2-2fd7-4c87-a11e-cedcdb99540d.png,6200
no-damage/un-classified,031cfe72-4db3-4a08-929e-224367070784,data/train/classification_images/031cfe72-4db3-4a08-929e-224367070784.png,7176
no-damage/un-classified,a642318b-d6c0-4af4-a927-6e42bc4624d6,data/train/classification_images/a642318b-d6c0-4af4-a927-6e42bc4624d6.png,11280
no-damage/un-classified,242a93e5-8678-4388-9b46-545f0006afaf,data/train/classification_images/242a93e5-8678-4388-9b46-545f0006afaf.png,10556
no-damage/un-classified,b4d98a56-8bc2-446e-b1c6-49b2bfad50ea,data/train/classification_images/b4d98a56-8bc2-446e-b1c6-49b2bfad50ea.png,2730
no-damage/un-classified,14fe0070-a7b5-4f38-9e1b-54c790cef684,data/train/classification_images/14fe0070-a7b5-4f38-9e1b-54c790cef684.png,1218
no-damage/un-classified,a9e9b545-dee6-4f8e-975e-d65a44533fc3,data/train/classification_images/a9e9b545-dee6-4f8e-975e-d65a44533fc3.png,1989
no-damage/un-classified,5b97cd0e-a61b-4850-ada3-8c687db1fdf9,data/train/classification_images/5b97cd0e-a61b-4850-ada3-8c687db1fdf9.png,4524
no-damage/un-classified,35e25a15-c6f4-4c75-8ba4-f0e227a6aced,data/train/classification_images/35e25a15-c6f4-4c75-8ba4-f0e227a6aced.png,14652
no-damage/un-classified,4959d0af-df0e-4024-a034-b2eaf52b1827,data/train/classification_images/4959d0af-df0e-4024-a034-b2eaf52b1827.png,9118
no-damage/un-classified,12317307-c933-49b4-8647-2c4a3e43eb9e,data/train/classification_images/12317307-c933-49b4-8647-2c4a3e43eb9e.png,14238
no-damage/un-classified,61f35c44-a816-4912-bf3f-8aa9affb7a87,data/train/classification_images/61f35c44-a816-4912-bf3f-8aa9affb7a87.png,858
no-damage/un-classified,e075e38b-3411-4db6-88e5-f14e3661fde2,data/train/classification_images/e075e38b-3411-4db6-88e5-f14e3661fde2.png,8148
no-damage/un-classified,1d302c16-ae13-4484-8e24-57ca2f0a5a24,data/train/classification_images/1d302c16-ae13-4484-8e24-57ca2f0a5a24.png,15965
no-damage/un-classified,cca674f5-3539-4bb2-99fa-4a491484b1d3,data/train/classification_images/cca674f5-3539-4bb2-99fa-4a491484b1d3.png,13300
no-damage/un-classified,833160c1-9787-4397-a72b-844724b43bf1,data/train/classification_images/833160c1-9787-4397-a72b-844724b43bf1.png,7560
no-damage/un-classified,b4d79366-e8df-4314-a026-25ec130f64fd,data/train/classification_images/b4d79366-e8df-4314-a026-25ec130f64fd.png,2160
no-damage/un-classified,77f54f7d-faa0-4d52-be3c-9e0562c8cd1b,data/train/classification_images/77f54f7d-faa0-4d52-be3c-9e0562c8cd1b.png,1952
no-damage/un-classified,0a124582-5682-4f9f-9c85-f1a65a2ba4f5,data/train/classification_images/0a124582-5682-4f9f-9c85-f1a65a2ba4f5.png,16060
no-damage/un-classified,50468875-3510-46aa-94ad-be8251ff0fd8,data/train/classification_images/50468875-3510-46aa-94ad-be8251ff0fd8.png,4941
no-damage/un-classified,3e4109e8-b21d-4617-a199-893db9f9b37a,data/train/classification_images/3e4109e8-b21d-4617-a199-893db9f9b37a.png,3380
no-damage/un-classified,0484c16a-58ac-4e86-9bd7-81ee03e8eb29,data/train/classification_images/0484c16a-58ac-4e86-9bd7-81ee03e8eb29.png,7004
no-damage/un-classified,75ff5b17-96ce-4dd7-870c-84983b438453,data/train/classification_images/75ff5b17-96ce-4dd7-870c-84983b438453.png,7176
no-damage/un-classified,6bde3fb0-8c9b-4837-9e5c-c3ad5d41f544,data/train/classification_images/6bde3fb0-8c9b-4837-9e5c-c3ad5d41f544.png,9048
no-damage/un-classified,bfd5ea26-9e7d-4ae5-bc08-5e25b688f765,data/train/classification_images/bfd5ea26-9e7d-4ae5-bc08-5e25b688f765.png,975
no-damage/un-classified,a607839b-2405-45ca-8726-970a7be87e00,data/train/classification_images/a607839b-2405-45ca-8726-970a7be87e00.png,11021
no-damage/un-classified,799d9ad0-76dd-4081-9a6a-cee7bd94e218,data/train/classification_images/799d9ad0-76dd-4081-9a6a-cee7bd94e218.png,4070
no-damage/un-classified,1d621448-9d33-4168-9384-c14dce758cfd,data/train/classification_images/1d621448-9d33-4168-9384-c14dce758cfd.png,1305
no-damage/un-classified,3d9e0ce7-0cd0-4ef1-a167-c6cd356d144d,data/train/classification_images/3d9e0ce7-0cd0-4ef1-a167-c6cd356d144d.png,1392
no-damage/un-classified,085fe17e-877f-405b-b295-b4183fae659e,data/train/classification_images/085fe17e-877f-405b-b295-b4183fae659e.png,2730
no-damage/un-classified,69fcd052-16f3-4438-9eda-90326b831ee0,data/train/classification_images/69fcd052-16f3-4438-9eda-90326b831ee0.png,6084
no-damage/un-classified,41ae864e-a7c5-4ab6-b5d7-29481ddfb8ab,data/train/classification_images/41ae864e-a7c5-4ab6-b5d7-29481ddfb8ab.png,2160
no-damage/un-classified,68320fcd-4df1-4e44-bc43-493505193951,data/train/classification_images/68320fcd-4df1-4e44-bc43-493505193951.png,1216
no-damage/un-classified,9eb9ec97-79c8-4c90-a381-b6b6e7e2fb32,data/train/classification_images/9eb9ec97-79c8-4c90-a381-b6b6e7e2fb32.png,40560
no-damage/un-classified,5f308c87-a74f-4da9-ae42-3fa755e67beb,data/train/classification_images/5f308c87-a74f-4da9-ae42-3fa755e67beb.png,7072
no-damage/un-classified,918d274e-a80c-483b-bda4-810cc90f39f4,data/train/classification_images/918d274e-a80c-483b-bda4-810cc90f39f4.png,1365
no-damage/un-classified,ad373cef-7eaa-4521-8e8b-1ebd8b72c529,data/train/classification_images/ad373cef-7eaa-4521-8e8b-1ebd8b72c529.png,650
no-damage/un-classified,0638c70c-22dc-402b-bd53-ef6b773aaab1,data/train/classification_images/0638c70c-22dc-402b-bd53-ef6b773aaab1.png,28930
no-damage/un-classified,cb79f8a2-5708-4d9c-a707-5443a1ed0f6c,data/train/classification_images/cb79f8a2-5708-4d9c-a707-5443a1ed0f6c.png,23068
no-damage/un-classified,dcc8f0e4-78a1-4afe-8c64-e07b78d250fb,data/train/classification_images/dcc8f0e4-78a1-4afe-8c64-e07b78d250fb.png,46230
no-damage/un-classified,8f4baadf-d962-4a85-a64e-25f771671291,data/train/classification_images/8f4baadf-d962-4a85-a64e-25f771671291.png,6468
no-damage/un-classified,b02e6fc8-611e-457f-a18f-9bb817e0fad3,data/train/classification_images/b02e6fc8-611e-457f-a18f-9bb817e0fad3.png,8320
no-damage/un-classified,8c4012fa-4558-433f-b7cd-1e211bd44009,data/train/classification_images/8c4012fa-4558-433f-b7cd-1e211bd44009.png,5040
no-damage/un-classified,77bd91e2-445a-4135-8a26-776a53955c1b,data/train/classification_images/77bd91e2-445a-4135-8a26-776a53955c1b.png,6955
no-damage/un-classified,69d99b4c-7a75-48fa-acf3-3c1cbde6423c,data/train/classification_images/69d99b4c-7a75-48fa-acf3-3c1cbde6423c.png,5915
no-damage/un-classified,f760f00c-404e-4a49-9e83-b4d24493db72,data/train/classification_images/f760f00c-404e-4a49-9e83-b4d24493db72.png,3072
no-damage/un-classified,2aa843c9-da48-499d-88be-f967cc91ac52,data/train/classification_images/2aa843c9-da48-499d-88be-f967cc91ac52.png,27118
no-damage/un-classified,12bb3239-558f-40de-b17a-1fe3068c8931,data/train/classification_images/12bb3239-558f-40de-b17a-1fe3068c8931.png,49572
no-damage/un-classified,8bbf6984-5a66-4425-a40d-b1506ba9849c,data/train/classification_images/8bbf6984-5a66-4425-a40d-b1506ba9849c.png,14268
no-damage/un-classified,6812f8e5-b491-43da-9a6c-7b4d3d8c4d5f,data/train/classification_images/6812f8e5-b491-43da-9a6c-7b4d3d8c4d5f.png,40888
no-damage/un-classified,1e5734a6-871a-443e-a613-38daefb844b6,data/train/classification_images/1e5734a6-871a-443e-a613-38daefb844b6.png,4402
no-damage/un-classified,8230ceba-f561-427a-a288-867c17126bb0,data/train/classification_images/8230ceba-f561-427a-a288-867c17126bb0.png,6656
no-damage/un-classified,b4192bfa-7448-4f55-baaa-8d03811c2b78,data/train/classification_images/b4192bfa-7448-4f55-baaa-8d03811c2b78.png,28055
no-damage/un-classified,8fe1116b-a1fe-4b3c-93d4-b1fbc7e74bc5,data/train/classification_images/8fe1116b-a1fe-4b3c-93d4-b1fbc7e74bc5.png,8827
no-damage/un-classified,ba63acd4-f04a-44b4-acb3-9bdaf4cd9103,data/train/classification_images/ba63acd4-f04a-44b4-acb3-9bdaf4cd9103.png,41516
no-damage/un-classified,3c45aad1-f81d-44ec-b38d-5733ae2ef874,data/train/classification_images/3c45aad1-f81d-44ec-b38d-5733ae2ef874.png,4148
no-damage/un-classified,51975cf5-26c1-4aeb-ae42-e98e9f30b4bf,data/train/classification_images/51975cf5-26c1-4aeb-ae42-e98e9f30b4bf.png,13104
no-damage/un-classified,9444c52e-eb0c-4caa-b26e-7abe9afd2a9e,data/train/classification_images/9444c52e-eb0c-4caa-b26e-7abe9afd2a9e.png,11526
no-damage/un-classified,fc987aa5-36e8-44fc-ac87-6526484bf817,data/train/classification_images/fc987aa5-36e8-44fc-ac87-6526484bf817.png,4615
no-damage/un-classified,e99f2bf2-7a10-4014-916e-eb57abf361ff,data/train/classification_images/e99f2bf2-7a10-4014-916e-eb57abf361ff.png,288
no-damage/un-classified,a9959158-8219-489a-9931-aee4045b5474,data/train/classification_images/a9959158-8219-489a-9931-aee4045b5474.png,3364
no-damage/un-classified,1dd774f5-5c5b-447c-8c0f-978f053e392e,data/train/classification_images/1dd774f5-5c5b-447c-8c0f-978f053e392e.png,12656
no-damage/un-classified,e7382f59-f823-41d3-aafa-1ef75500032b,data/train/classification_images/e7382f59-f823-41d3-aafa-1ef75500032b.png,32761
no-damage/un-classified,cceeac20-8cab-4f53-bcb3-9362e6b3827c,data/train/classification_images/cceeac20-8cab-4f53-bcb3-9362e6b3827c.png,9072
no-damage/un-classified,ec1c5d10-eb0a-4053-acb5-9fc5dac9e626,data/train/classification_images/ec1c5d10-eb0a-4053-acb5-9fc5dac9e626.png,103368
no-damage/un-classified,68d5e71e-de46-40d6-b212-37047dcdc1a3,data/train/classification_images/68d5e71e-de46-40d6-b212-37047dcdc1a3.png,5760
no-damage/un-classified,2b2b24fa-3e0e-4786-9f92-4c005a8dd3a3,data/train/classification_images/2b2b24fa-3e0e-4786-9f92-4c005a8dd3a3.png,11544
no-damage/un-classified,73774140-be37-42ec-aa1c-27e486438fa3,data/train/classification_images/73774140-be37-42ec-aa1c-27e486438fa3.png,10752
no-damage/un-classified,e5e7c50c-7e66-4fda-95cb-b3a0b0a7553b,data/train/classification_images/e5e7c50c-7e66-4fda-95cb-b3a0b0a7553b.png,3264
no-damage/un-classified,1594803a-4b17-438a-9638-bee9b886533d,data/train/classification_images/1594803a-4b17-438a-9638-bee9b886533d.png,22188
no-damage/un-classified,09b98b6a-9395-4910-889d-2385d84338ae,data/train/classification_images/09b98b6a-9395-4910-889d-2385d84338ae.png,4365
no-damage/un-classified,7df1cc33-7ce0-4aa9-8821-57477483d11a,data/train/classification_images/7df1cc33-7ce0-4aa9-8821-57477483d11a.png,13432
no-damage/un-classified,ac6ea00d-bc6c-4849-852b-8f6668a9ea41,data/train/classification_images/ac6ea00d-bc6c-4849-852b-8f6668a9ea41.png,2025
no-damage/un-classified,373fb963-c81b-4770-ad49-bc9dc3ad2e6c,data/train/classification_images/373fb963-c81b-4770-ad49-bc9dc3ad2e6c.png,6210
no-damage/un-classified,b5bb043c-57dc-4ccf-b7b8-12f42814d1e2,data/train/classification_images/b5bb043c-57dc-4ccf-b7b8-12f42814d1e2.png,13356
no-damage/un-classified,6e57daed-1520-47b2-9fbf-41b380dd61da,data/train/classification_images/6e57daed-1520-47b2-9fbf-41b380dd61da.png,15808
no-damage/un-classified,fd5ac8fb-3099-4332-a23d-b99a8f71776e,data/train/classification_images/fd5ac8fb-3099-4332-a23d-b99a8f71776e.png,12064
no-damage/un-classified,72eedc28-211c-40fe-a43b-dce784bc5847,data/train/classification_images/72eedc28-211c-40fe-a43b-dce784bc5847.png,8528
no-damage/un-classified,581c19bd-d8ec-4fb0-a076-4f5f00a2732a,data/train/classification_images/581c19bd-d8ec-4fb0-a076-4f5f00a2732a.png,1560
no-damage/un-classified,7966972e-8f72-439f-bf21-8513715eafe8,data/train/classification_images/7966972e-8f72-439f-bf21-8513715eafe8.png,5044
no-damage/un-classified,f57645ec-9096-4a62-a330-5ba18228da04,data/train/classification_images/f57645ec-9096-4a62-a330-5ba18228da04.png,4420
no-damage/un-classified,a76f011f-2ad4-4a55-b964-70d6d1a12688,data/train/classification_images/a76f011f-2ad4-4a55-b964-70d6d1a12688.png,13108
no-damage/un-classified,5930dd25-f88f-4640-9b23-be229b9b5455,data/train/classification_images/5930dd25-f88f-4640-9b23-be229b9b5455.png,14040
no-damage/un-classified,47180e17-f974-4f65-9ae0-83656275b95f,data/train/classification_images/47180e17-f974-4f65-9ae0-83656275b95f.png,754
no-damage/un-classified,e0e33bb9-bc31-4bb0-acb9-d3a57de48a7c,data/train/classification_images/e0e33bb9-bc31-4bb0-acb9-d3a57de48a7c.png,2016
no-damage/un-classified,7b609c2a-93f0-44bd-8a70-2cc455122f4c,data/train/classification_images/7b609c2a-93f0-44bd-8a70-2cc455122f4c.png,8100
no-damage/un-classified,f7cedabf-a322-41ea-9699-428bb7b2a100,data/train/classification_images/f7cedabf-a322-41ea-9699-428bb7b2a100.png,15600
no-damage/un-classified,92e89290-bc17-4fcb-9441-22b46f0f932c,data/train/classification_images/92e89290-bc17-4fcb-9441-22b46f0f932c.png,10179
no-damage/un-classified,0fe008ac-d22a-4457-8cc4-8894645e747a,data/train/classification_images/0fe008ac-d22a-4457-8cc4-8894645e747a.png,6305
no-damage/un-classified,52390d49-0ea3-4992-b6fe-b169d981dffe,data/train/classification_images/52390d49-0ea3-4992-b6fe-b169d981dffe.png,4131
no-damage/un-classified,aa087d9e-0793-4db4-9ef8-990114cfd201,data/train/classification_images/aa087d9e-0793-4db4-9ef8-990114cfd201.png,384
no-damage/un-classified,17cc6cd2-c442-46c8-ae17-cd67cda6ef40,data/train/classification_images/17cc6cd2-c442-46c8-ae17-cd67cda6ef40.png,6552
no-damage/un-classified,f9a596b9-ec99-4fe2-8711-041de4aeacd1,data/train/classification_images/f9a596b9-ec99-4fe2-8711-041de4aeacd1.png,2318
no-damage/un-classified,d2b3c299-f0c6-4b89-8e15-e0df3aefe275,data/train/classification_images/d2b3c299-f0c6-4b89-8e15-e0df3aefe275.png,1470
no-damage/un-classified,54b74639-ab45-4d88-b50f-668c7a8ef158,data/train/classification_images/54b74639-ab45-4d88-b50f-668c7a8ef158.png,6318
no-damage/un-classified,d0e06ade-33c7-4adc-bf27-0727218ebc71,data/train/classification_images/d0e06ade-33c7-4adc-bf27-0727218ebc71.png,1170
no-damage/un-classified,52c048f1-b7b6-484d-aa1e-02c381f0465d,data/train/classification_images/52c048f1-b7b6-484d-aa1e-02c381f0465d.png,17931
no-damage/un-classified,4f253e1e-a96b-4e95-8528-161bd5693445,data/train/classification_images/4f253e1e-a96b-4e95-8528-161bd5693445.png,6500
no-damage/un-classified,99a6c5f9-5262-48f9-8d0a-c82263e863d9,data/train/classification_images/99a6c5f9-5262-48f9-8d0a-c82263e863d9.png,12032
no-damage/un-classified,84ff2a71-341b-4b33-a873-efc4e31c938b,data/train/classification_images/84ff2a71-341b-4b33-a873-efc4e31c938b.png,3016
no-damage/un-classified,dcd9806d-0cc8-4517-b669-4808d5786f57,data/train/classification_images/dcd9806d-0cc8-4517-b669-4808d5786f57.png,12769
no-damage/un-classified,d26aff10-b4eb-4306-b9a2-48207fda3c9b,data/train/classification_images/d26aff10-b4eb-4306-b9a2-48207fda3c9b.png,475
no-damage/un-classified,73f1d412-690a-4c5f-acd6-6baced811062,data/train/classification_images/73f1d412-690a-4c5f-acd6-6baced811062.png,6734
no-damage/un-classified,311a2de5-2de5-428f-aea1-c0b7a5df83b3,data/train/classification_images/311a2de5-2de5-428f-aea1-c0b7a5df83b3.png,5265
no-damage/un-classified,9c24582e-043c-491d-a61c-ae3a44e984c9,data/train/classification_images/9c24582e-043c-491d-a61c-ae3a44e984c9.png,10440
no-damage/un-classified,749059c8-0638-48f0-8962-b59d979ae761,data/train/classification_images/749059c8-0638-48f0-8962-b59d979ae761.png,1755
no-damage/un-classified,314956a4-ef89-40d8-ae7d-7f11a297c8d9,data/train/classification_images/314956a4-ef89-40d8-ae7d-7f11a297c8d9.png,17157
no-damage/un-classified,231b994b-04af-4dea-9784-2de49e71c474,data/train/classification_images/231b994b-04af-4dea-9784-2de49e71c474.png,8652
no-damage/un-classified,6b3c1e91-56f4-4223-ace9-3e05b5a9bf44,data/train/classification_images/6b3c1e91-56f4-4223-ace9-3e05b5a9bf44.png,3328
no-damage/un-classified,6a54ee80-83ec-46aa-a9bb-13bc5dea26ad,data/train/classification_images/6a54ee80-83ec-46aa-a9bb-13bc5dea26ad.png,12769
no-damage/un-classified,cd2f40e1-762e-4497-9a52-a92ab6e7b399,data/train/classification_images/cd2f40e1-762e-4497-9a52-a92ab6e7b399.png,10283
no-damage/un-classified,1fa8ba7e-c0b1-4faf-9f6d-17ed7729b7f7,data/train/classification_images/1fa8ba7e-c0b1-4faf-9f6d-17ed7729b7f7.png,5610
no-damage/un-classified,ecfbf12b-6448-4764-a195-f9fa2ebe51e2,data/train/classification_images/ecfbf12b-6448-4764-a195-f9fa2ebe51e2.png,18306
no-damage/un-classified,40b3e009-8521-45e0-9f58-1accf0a77a08,data/train/classification_images/40b3e009-8521-45e0-9f58-1accf0a77a08.png,832
no-damage/un-classified,dbe973bb-8e4c-4d41-804d-3507a36abfd8,data/train/classification_images/dbe973bb-8e4c-4d41-804d-3507a36abfd8.png,15622
no-damage/un-classified,4c234394-4e92-4d0f-8524-abde57c35b10,data/train/classification_images/4c234394-4e92-4d0f-8524-abde57c35b10.png,7480
no-damage/un-classified,17e550e8-3179-4a18-a283-2d25ab673eaf,data/train/classification_images/17e550e8-3179-4a18-a283-2d25ab673eaf.png,14630
no-damage/un-classified,c8574751-3eea-4ad8-8e15-675295642fd2,data/train/classification_images/c8574751-3eea-4ad8-8e15-675295642fd2.png,6237
no-damage/un-classified,9e0f9a52-a05d-4076-9d65-c006bb16c1eb,data/train/classification_images/9e0f9a52-a05d-4076-9d65-c006bb16c1eb.png,38727
no-damage/un-classified,511c8e1a-45a1-4e52-8e5b-257823a870c1,data/train/classification_images/511c8e1a-45a1-4e52-8e5b-257823a870c1.png,30408
no-damage/un-classified,ecbdeed0-dfb7-4158-b9f8-a7b3ea8638b3,data/train/classification_images/ecbdeed0-dfb7-4158-b9f8-a7b3ea8638b3.png,35760
no-damage/un-classified,f8934f63-3b8f-4177-8517-dbba13bdb645,data/train/classification_images/f8934f63-3b8f-4177-8517-dbba13bdb645.png,21545
no-damage/un-classified,f46429f1-056c-4271-a35f-9c6a3e159874,data/train/classification_images/f46429f1-056c-4271-a35f-9c6a3e159874.png,6461
no-damage/un-classified,d30fa122-2a91-41fa-bfca-ee3427703636,data/train/classification_images/d30fa122-2a91-41fa-bfca-ee3427703636.png,4225
no-damage/un-classified,8cc121cc-722f-45f6-90aa-e298097a6728,data/train/classification_images/8cc121cc-722f-45f6-90aa-e298097a6728.png,11021
no-damage/un-classified,c5378db7-d33b-4148-a503-961eb3876713,data/train/classification_images/c5378db7-d33b-4148-a503-961eb3876713.png,9300
no-damage/un-classified,519f228a-5dc6-4ab9-bf2a-f662033b5d77,data/train/classification_images/519f228a-5dc6-4ab9-bf2a-f662033b5d77.png,4284
no-damage/un-classified,0841cb5c-5c27-4e51-ba77-8d35cf0398af,data/train/classification_images/0841cb5c-5c27-4e51-ba77-8d35cf0398af.png,4758
no-damage/un-classified,4ca4d23c-dd0a-46ff-962f-dbcdadd3e6b8,data/train/classification_images/4ca4d23c-dd0a-46ff-962f-dbcdadd3e6b8.png,8236
no-damage/un-classified,fa5f37de-6f4b-4865-bf3c-67cab900cc64,data/train/classification_images/fa5f37de-6f4b-4865-bf3c-67cab900cc64.png,14400
no-damage/un-classified,40612f8f-78b8-4e0c-8df1-545024d14612,data/train/classification_images/40612f8f-78b8-4e0c-8df1-545024d14612.png,2275
no-damage/un-classified,15b485d9-2e56-456b-8a36-b265fae71118,data/train/classification_images/15b485d9-2e56-456b-8a36-b265fae71118.png,6527
